,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2019,1,2,2019-01-02 00:00,1.27528,1.27528,1.2744799999999998,1.27483,4021,Wednesday,0
1,2019,1,2,2019-01-02 01:00,1.27482,1.27483,1.2741200000000001,1.27449,3020,Wednesday,1
2,2019,1,2,2019-01-02 02:00,1.27449,1.27449,1.27229,1.27278,5045,Wednesday,2
3,2019,1,2,2019-01-02 03:00,1.27278,1.27304,1.27257,1.273,2823,Wednesday,3
4,2019,1,2,2019-01-02 04:00,1.273,1.27349,1.27286,1.27331,4119,Wednesday,4
5,2019,1,2,2019-01-02 05:00,1.27334,1.27575,1.27322,1.27556,5636,Wednesday,5
6,2019,1,2,2019-01-02 06:00,1.27557,1.27729,1.27516,1.27549,7280,Wednesday,6
7,2019,1,2,2019-01-02 07:00,1.27548,1.2762799999999999,1.27472,1.27515,8555,Wednesday,7
8,2019,1,2,2019-01-02 08:00,1.27512,1.27605,1.26956,1.27111,20383,Wednesday,8
9,2019,1,2,2019-01-02 09:00,1.27108,1.27191,1.26873,1.26886,14914,Wednesday,9
10,2019,1,2,2019-01-02 10:00,1.26886,1.27026,1.26708,1.26728,12378,Wednesday,10
11,2019,1,2,2019-01-02 11:00,1.2673,1.26742,1.26594,1.26643,13661,Wednesday,11
12,2019,1,2,2019-01-02 12:00,1.26642,1.26653,1.2644600000000001,1.26512,15212,Wednesday,12
13,2019,1,2,2019-01-02 13:00,1.26516,1.2655,1.26027,1.2609,18895,Wednesday,13
14,2019,1,2,2019-01-02 14:00,1.2609,1.26179,1.25966,1.26063,17758,Wednesday,14
15,2019,1,2,2019-01-02 15:00,1.26064,1.2625600000000001,1.25956,1.25997,23403,Wednesday,15
16,2019,1,2,2019-01-02 16:00,1.25996,1.26142,1.2580799999999999,1.25976,19749,Wednesday,16
17,2019,1,2,2019-01-02 17:00,1.2597399999999999,1.25996,1.2584,1.25863,12119,Wednesday,17
18,2019,1,2,2019-01-02 18:00,1.25863,1.25978,1.25851,1.25918,7021,Wednesday,18
19,2019,1,2,2019-01-02 19:00,1.25918,1.26118,1.25878,1.26115,6117,Wednesday,19
20,2019,1,2,2019-01-02 20:00,1.26115,1.26158,1.2607,1.26109,6670,Wednesday,20
21,2019,1,2,2019-01-02 21:00,1.26109,1.26139,1.25983,1.2606,3649,Wednesday,21
22,2019,1,2,2019-01-02 22:00,1.2606,1.26061,1.2425,1.24651,3267,Wednesday,22
23,2019,1,2,2019-01-02 23:00,1.24692,1.25508,1.24644,1.25149,7525,Wednesday,23
24,2019,1,3,2019-01-03 00:00,1.2515100000000001,1.2557399999999999,1.2514299999999998,1.25474,6947,Thursday,0
25,2019,1,3,2019-01-03 01:00,1.25475,1.25527,1.2537,1.2547,7519,Thursday,1
26,2019,1,3,2019-01-03 02:00,1.2547,1.25594,1.25419,1.25458,6676,Thursday,2
27,2019,1,3,2019-01-03 03:00,1.2546,1.2557,1.25409,1.25494,5628,Thursday,3
28,2019,1,3,2019-01-03 04:00,1.25489,1.25521,1.25447,1.2548,3350,Thursday,4
29,2019,1,3,2019-01-03 05:00,1.25481,1.25525,1.25401,1.25455,5592,Thursday,5
30,2019,1,3,2019-01-03 06:00,1.25455,1.25583,1.25419,1.25531,4487,Thursday,6
31,2019,1,3,2019-01-03 07:00,1.25532,1.25661,1.25421,1.2552,11233,Thursday,7
32,2019,1,3,2019-01-03 08:00,1.25519,1.2570299999999999,1.25385,1.25674,19499,Thursday,8
33,2019,1,3,2019-01-03 09:00,1.25675,1.25873,1.25603,1.25805,16336,Thursday,9
34,2019,1,3,2019-01-03 10:00,1.25804,1.25853,1.2567700000000002,1.25689,15933,Thursday,10
35,2019,1,3,2019-01-03 11:00,1.2569299999999999,1.25728,1.2551,1.2558,15908,Thursday,11
36,2019,1,3,2019-01-03 12:00,1.25581,1.25706,1.25509,1.25601,12328,Thursday,12
37,2019,1,3,2019-01-03 13:00,1.256,1.2599200000000002,1.25565,1.25898,17189,Thursday,13
38,2019,1,3,2019-01-03 14:00,1.25898,1.25959,1.25763,1.2577200000000002,18462,Thursday,14
39,2019,1,3,2019-01-03 15:00,1.25771,1.2606600000000001,1.25771,1.2600799999999999,23533,Thursday,15
40,2019,1,3,2019-01-03 16:00,1.26007,1.2639,1.25946,1.26312,22799,Thursday,16
41,2019,1,3,2019-01-03 17:00,1.2631299999999999,1.26472,1.2622,1.26427,14509,Thursday,17
42,2019,1,3,2019-01-03 18:00,1.26425,1.26463,1.26322,1.26322,7704,Thursday,18
43,2019,1,3,2019-01-03 19:00,1.2632299999999999,1.26366,1.26233,1.26314,9082,Thursday,19
