,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2020,1,2,2020-01-02 00:00,1.32497,1.3262,1.32466,1.32565,4866,Thursday,0
1,2020,1,2,2020-01-02 01:00,1.32565,1.32661,1.32532,1.32555,5837,Thursday,1
2,2020,1,2,2020-01-02 02:00,1.32554,1.32559,1.32435,1.32481,4303,Thursday,2
3,2020,1,2,2020-01-02 03:00,1.32483,1.32492,1.32023,1.32093,5802,Thursday,3
4,2020,1,2,2020-01-02 04:00,1.32094,1.32175,1.32026,1.32071,5284,Thursday,4
5,2020,1,2,2020-01-02 05:00,1.32069,1.3213700000000002,1.32017,1.3213,6050,Thursday,5
6,2020,1,2,2020-01-02 06:00,1.32133,1.3223799999999999,1.32059,1.32216,5013,Thursday,6
7,2020,1,2,2020-01-02 07:00,1.32216,1.32294,1.32094,1.3219299999999998,8374,Thursday,7
8,2020,1,2,2020-01-02 08:00,1.32195,1.32304,1.3209,1.32219,10098,Thursday,8
9,2020,1,2,2020-01-02 09:00,1.32215,1.32269,1.3209600000000001,1.3214,6762,Thursday,9
10,2020,1,2,2020-01-02 10:00,1.32141,1.32146,1.32049,1.32111,6385,Thursday,10
11,2020,1,2,2020-01-02 11:00,1.3211,1.32113,1.3188799999999998,1.31996,7739,Thursday,11
12,2020,1,2,2020-01-02 12:00,1.31996,1.32125,1.31905,1.31969,7807,Thursday,12
13,2020,1,2,2020-01-02 13:00,1.3196700000000001,1.31971,1.31711,1.31764,23822,Thursday,13
14,2020,1,2,2020-01-02 14:00,1.31764,1.31776,1.31351,1.31472,17422,Thursday,14
15,2020,1,2,2020-01-02 15:00,1.31471,1.31942,1.31454,1.31889,54149,Thursday,15
16,2020,1,2,2020-01-02 16:00,1.31889,1.31892,1.31231,1.3127,20840,Thursday,16
17,2020,1,2,2020-01-02 17:00,1.3127,1.3134299999999999,1.31152,1.31339,8599,Thursday,17
18,2020,1,2,2020-01-02 18:00,1.3134299999999999,1.31434,1.31249,1.3139399999999999,7282,Thursday,18
19,2020,1,2,2020-01-02 19:00,1.3139299999999998,1.3140399999999999,1.3127799999999998,1.31289,5850,Thursday,19
20,2020,1,2,2020-01-02 20:00,1.31289,1.3145200000000001,1.3128799999999998,1.31385,5798,Thursday,20
21,2020,1,2,2020-01-02 21:00,1.31386,1.31419,1.31348,1.31349,2230,Thursday,21
22,2020,1,3,2020-01-03 00:00,1.31466,1.31566,1.31396,1.3155,4720,Friday,0
23,2020,1,3,2020-01-03 01:00,1.3155,1.3159999999999998,1.31342,1.31372,4709,Friday,1
24,2020,1,3,2020-01-03 02:00,1.31374,1.3143200000000002,1.31228,1.31273,7455,Friday,2
25,2020,1,3,2020-01-03 03:00,1.31273,1.31379,1.31264,1.31359,6437,Friday,3
26,2020,1,3,2020-01-03 04:00,1.31358,1.31372,1.31241,1.31257,4581,Friday,4
27,2020,1,3,2020-01-03 05:00,1.31256,1.31289,1.31155,1.31207,5626,Friday,5
28,2020,1,3,2020-01-03 06:00,1.31207,1.31236,1.3105,1.3123200000000002,5482,Friday,6
29,2020,1,3,2020-01-03 07:00,1.3123200000000002,1.3123200000000002,1.30825,1.3091,11803,Friday,7
30,2020,1,3,2020-01-03 08:00,1.3091,1.31175,1.3086200000000001,1.30974,12752,Friday,8
31,2020,1,3,2020-01-03 09:00,1.3097299999999998,1.31007,1.30663,1.30675,13856,Friday,9
32,2020,1,3,2020-01-03 10:00,1.30675,1.30879,1.30675,1.3078299999999998,9825,Friday,10
33,2020,1,3,2020-01-03 11:00,1.3078299999999998,1.30785,1.30531,1.30586,8579,Friday,11
34,2020,1,3,2020-01-03 12:00,1.30586,1.30821,1.30539,1.30799,8736,Friday,12
35,2020,1,3,2020-01-03 13:00,1.3080100000000001,1.31093,1.30718,1.30719,8606,Friday,13
36,2020,1,3,2020-01-03 14:00,1.3072,1.3089600000000001,1.30672,1.30692,9150,Friday,14
37,2020,1,3,2020-01-03 15:00,1.30708,1.3094,1.3069,1.30713,10920,Friday,15
38,2020,1,3,2020-01-03 16:00,1.30712,1.30987,1.30692,1.30894,10436,Friday,16
39,2020,1,3,2020-01-03 17:00,1.30894,1.30934,1.3080100000000001,1.30879,7282,Friday,17
40,2020,1,3,2020-01-03 18:00,1.3087799999999998,1.3089600000000001,1.30725,1.30841,7439,Friday,18
41,2020,1,3,2020-01-03 19:00,1.30841,1.30846,1.30744,1.30784,9465,Friday,19
42,2020,1,3,2020-01-03 20:00,1.3079,1.3079,1.30716,1.30732,2227,Friday,20
43,2020,1,3,2020-01-03 21:00,1.30731,1.3080399999999999,1.30705,1.30787,2252,Friday,21
44,2020,1,6,2020-01-06 00:00,1.30767,1.30877,1.30766,1.30796,4119,Monday,0
45,2020,1,6,2020-01-06 01:00,1.30793,1.30813,1.30751,1.30788,3517,Monday,1
46,2020,1,6,2020-01-06 02:00,1.30788,1.3087799999999998,1.30788,1.30869,2297,Monday,2
47,2020,1,6,2020-01-06 03:00,1.3086799999999998,1.3089899999999999,1.30805,1.30815,2438,Monday,3
48,2020,1,6,2020-01-06 04:00,1.30815,1.3086799999999998,1.30807,1.30837,2746,Monday,4
49,2020,1,6,2020-01-06 05:00,1.3083799999999999,1.30857,1.30796,1.30808,2365,Monday,5
50,2020,1,6,2020-01-06 06:00,1.30808,1.3083,1.30684,1.30824,5275,Monday,6
51,2020,1,6,2020-01-06 07:00,1.3082200000000002,1.30942,1.30698,1.3073,11662,Monday,7
52,2020,1,6,2020-01-06 08:00,1.30729,1.31084,1.3063799999999999,1.31053,12442,Monday,8
53,2020,1,6,2020-01-06 09:00,1.31055,1.31482,1.31029,1.31429,15108,Monday,9
54,2020,1,6,2020-01-06 10:00,1.3143200000000002,1.3173,1.31374,1.3152,13529,Monday,10
55,2020,1,6,2020-01-06 11:00,1.31526,1.3174299999999999,1.3150600000000001,1.31564,8565,Monday,11
56,2020,1,6,2020-01-06 12:00,1.31566,1.31566,1.31382,1.31382,7459,Monday,12
57,2020,1,6,2020-01-06 13:00,1.31388,1.31485,1.3134299999999999,1.31403,6218,Monday,13
58,2020,1,6,2020-01-06 14:00,1.31403,1.31609,1.3133,1.3136299999999999,9321,Monday,14
59,2020,1,6,2020-01-06 15:00,1.31362,1.3162200000000002,1.3133299999999999,1.31584,9512,Monday,15
60,2020,1,6,2020-01-06 16:00,1.31584,1.31697,1.3151700000000002,1.3162200000000002,6750,Monday,16
61,2020,1,6,2020-01-06 17:00,1.3162,1.31745,1.3156,1.31589,5559,Monday,17
62,2020,1,6,2020-01-06 18:00,1.31588,1.31676,1.31574,1.31574,3502,Monday,18
63,2020,1,6,2020-01-06 19:00,1.31574,1.3163799999999999,1.3155299999999999,1.31627,3620,Monday,19
64,2020,1,6,2020-01-06 20:00,1.31626,1.3167200000000001,1.31587,1.31661,2858,Monday,20
65,2020,1,6,2020-01-06 21:00,1.31659,1.31685,1.31637,1.31685,1651,Monday,21
66,2020,1,6,2020-01-06 22:00,1.31685,1.31785,1.31643,1.31749,1042,Monday,22
67,2020,1,6,2020-01-06 23:00,1.31749,1.31752,1.31679,1.31711,5007,Monday,23
68,2020,1,7,2020-01-07 00:00,1.31708,1.3176700000000001,1.31692,1.31724,4579,Tuesday,0
69,2020,1,7,2020-01-07 01:00,1.3172700000000002,1.3177299999999998,1.31697,1.31713,2866,Tuesday,1
70,2020,1,7,2020-01-07 02:00,1.31714,1.31721,1.31681,1.31693,2646,Tuesday,2
71,2020,1,7,2020-01-07 03:00,1.31693,1.31755,1.31685,1.31735,2561,Tuesday,3
72,2020,1,7,2020-01-07 04:00,1.31735,1.31751,1.31691,1.3170600000000001,3927,Tuesday,4
73,2020,1,7,2020-01-07 05:00,1.31704,1.31723,1.31531,1.31538,2543,Tuesday,5
74,2020,1,7,2020-01-07 06:00,1.31539,1.3162399999999999,1.31476,1.31551,6406,Tuesday,6
75,2020,1,7,2020-01-07 07:00,1.31552,1.31615,1.31408,1.31435,8990,Tuesday,7
76,2020,1,7,2020-01-07 08:00,1.31437,1.3212,1.31426,1.31879,15630,Tuesday,8
77,2020,1,7,2020-01-07 09:00,1.31877,1.3197,1.3167200000000001,1.31728,11689,Tuesday,9
78,2020,1,7,2020-01-07 10:00,1.3172700000000002,1.31734,1.3145200000000001,1.31602,13564,Tuesday,10
79,2020,1,7,2020-01-07 11:00,1.31602,1.31643,1.3145,1.31467,9306,Tuesday,11
80,2020,1,7,2020-01-07 12:00,1.31472,1.3147799999999998,1.31097,1.31205,12976,Tuesday,12
81,2020,1,7,2020-01-07 13:00,1.31203,1.31233,1.3102,1.31179,12104,Tuesday,13
82,2020,1,7,2020-01-07 14:00,1.31179,1.3135700000000001,1.31049,1.31055,10781,Tuesday,14
83,2020,1,7,2020-01-07 15:00,1.31055,1.31244,1.30948,1.31211,12251,Tuesday,15
84,2020,1,7,2020-01-07 16:00,1.31211,1.31324,1.3106,1.31257,7951,Tuesday,16
85,2020,1,7,2020-01-07 17:00,1.31255,1.3139100000000001,1.31219,1.31273,7420,Tuesday,17
86,2020,1,7,2020-01-07 18:00,1.31273,1.31371,1.3124799999999999,1.31249,5344,Tuesday,18
87,2020,1,7,2020-01-07 19:00,1.3125,1.31269,1.3118,1.31202,8020,Tuesday,19
88,2020,1,7,2020-01-07 20:00,1.31202,1.31229,1.3116299999999999,1.31177,4350,Tuesday,20
89,2020,1,7,2020-01-07 21:00,1.31179,1.31213,1.31134,1.31189,2311,Tuesday,21
90,2020,1,7,2020-01-07 22:00,1.3114299999999999,1.31264,1.31053,1.31134,1801,Tuesday,22
91,2020,1,7,2020-01-07 23:00,1.31131,1.3119100000000001,1.31047,1.31134,3952,Tuesday,23
92,2020,1,8,2020-01-08 00:00,1.31135,1.31196,1.3106200000000001,1.31114,7664,Wednesday,0
93,2020,1,8,2020-01-08 01:00,1.31115,1.31207,1.31108,1.31166,7053,Wednesday,1
94,2020,1,8,2020-01-08 02:00,1.31166,1.31398,1.31166,1.31326,8033,Wednesday,2
95,2020,1,8,2020-01-08 03:00,1.31326,1.3139,1.31233,1.3130600000000001,5991,Wednesday,3
96,2020,1,8,2020-01-08 04:00,1.31305,1.3134299999999999,1.3118,1.31205,4634,Wednesday,4
97,2020,1,8,2020-01-08 05:00,1.31205,1.3124200000000001,1.31158,1.31174,4210,Wednesday,5
98,2020,1,8,2020-01-08 06:00,1.3117299999999998,1.31336,1.31172,1.31292,4992,Wednesday,6
99,2020,1,8,2020-01-08 07:00,1.31291,1.3162200000000002,1.31263,1.31522,11188,Wednesday,7
