,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2016,1,5,2016-01-05 00:00,119.475,119.52600000000001,119.18299999999999,119.226,5861,Tuesday,0
1,2016,1,5,2016-01-05 01:00,119.225,119.605,119.09700000000001,119.565,8223,Tuesday,1
2,2016,1,5,2016-01-05 02:00,119.58200000000001,119.63600000000001,119.478,119.626,4919,Tuesday,2
3,2016,1,5,2016-01-05 03:00,119.626,119.694,119.52,119.522,3793,Tuesday,3
4,2016,1,5,2016-01-05 04:00,119.523,119.561,119.40799999999999,119.541,4350,Tuesday,4
5,2016,1,5,2016-01-05 05:00,119.542,119.566,119.34,119.421,5779,Tuesday,5
6,2016,1,5,2016-01-05 06:00,119.42,119.48299999999999,119.302,119.459,5042,Tuesday,6
7,2016,1,5,2016-01-05 07:00,119.46,119.579,119.384,119.42299999999999,6434,Tuesday,7
8,2016,1,5,2016-01-05 08:00,119.426,119.441,119.161,119.171,9965,Tuesday,8
9,2016,1,5,2016-01-05 09:00,119.171,119.171,118.96,119.051,9305,Tuesday,9
10,2016,1,5,2016-01-05 10:00,119.051,119.134,118.829,119.117,10155,Tuesday,10
11,2016,1,5,2016-01-05 11:00,119.116,119.165,118.899,118.95200000000001,6795,Tuesday,11
12,2016,1,5,2016-01-05 12:00,118.95200000000001,119.01799999999999,118.794,118.92200000000001,8259,Tuesday,12
13,2016,1,5,2016-01-05 13:00,118.921,119.147,118.865,119.14399999999999,9162,Tuesday,13
14,2016,1,5,2016-01-05 14:00,119.14399999999999,119.193,119.02600000000001,119.113,10250,Tuesday,14
15,2016,1,5,2016-01-05 15:00,119.113,119.275,118.947,119.15,11825,Tuesday,15
16,2016,1,5,2016-01-05 16:00,119.15,119.15,118.94200000000001,118.956,8907,Tuesday,16
17,2016,1,5,2016-01-05 17:00,118.956,118.99,118.839,118.99,5702,Tuesday,17
18,2016,1,5,2016-01-05 18:00,118.988,119.046,118.85600000000001,119.025,4969,Tuesday,18
19,2016,1,5,2016-01-05 19:00,119.025,119.04799999999999,118.96,118.98299999999999,3981,Tuesday,19
20,2016,1,5,2016-01-05 20:00,118.98299999999999,119.069,118.94200000000001,119.03200000000001,4541,Tuesday,20
21,2016,1,5,2016-01-05 21:00,119.03,119.064,119.00399999999999,119.059,1569,Tuesday,21
22,2016,1,5,2016-01-05 22:00,119.059,119.12,119.02600000000001,119.118,2733,Tuesday,22
23,2016,1,5,2016-01-05 23:00,119.118,119.165,119.088,119.11,3781,Tuesday,23
24,2016,1,6,2016-01-06 00:00,119.109,119.161,118.993,119.041,6188,Wednesday,0
25,2016,1,6,2016-01-06 01:00,119.044,119.131,118.35600000000001,118.566,12821,Wednesday,1
26,2016,1,6,2016-01-06 02:00,118.565,118.666,118.40700000000001,118.491,11025,Wednesday,2
27,2016,1,6,2016-01-06 03:00,118.491,118.67299999999999,118.383,118.652,7932,Wednesday,3
28,2016,1,6,2016-01-06 04:00,118.654,118.815,118.62299999999999,118.721,6225,Wednesday,4
29,2016,1,6,2016-01-06 05:00,118.721,118.79700000000001,118.60799999999999,118.74799999999999,5995,Wednesday,5
30,2016,1,6,2016-01-06 06:00,118.749,118.796,118.56200000000001,118.65899999999999,4988,Wednesday,6
31,2016,1,6,2016-01-06 07:00,118.65799999999999,118.78,118.603,118.736,6918,Wednesday,7
