,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2016,1,5,2016-01-05 00:00,1.4712100000000001,1.47174,1.47054,1.47171,2164,Tuesday,0
1,2016,1,5,2016-01-05 01:00,1.4717200000000001,1.47238,1.47149,1.47234,3199,Tuesday,1
2,2016,1,5,2016-01-05 02:00,1.47234,1.47238,1.4706700000000001,1.4713399999999999,2090,Tuesday,2
3,2016,1,5,2016-01-05 03:00,1.47135,1.4721600000000001,1.4713,1.47201,2011,Tuesday,3
4,2016,1,5,2016-01-05 04:00,1.47201,1.47254,1.4715799999999999,1.47181,2524,Tuesday,4
5,2016,1,5,2016-01-05 05:00,1.47181,1.47217,1.47155,1.47197,1785,Tuesday,5
6,2016,1,5,2016-01-05 06:00,1.47196,1.47244,1.4713399999999999,1.4724,5091,Tuesday,6
7,2016,1,5,2016-01-05 07:00,1.4724,1.47242,1.47058,1.47102,8755,Tuesday,7
8,2016,1,5,2016-01-05 08:00,1.47101,1.47174,1.4677,1.4687700000000001,9808,Tuesday,8
9,2016,1,5,2016-01-05 09:00,1.46879,1.47133,1.46754,1.46787,10035,Tuesday,9
10,2016,1,5,2016-01-05 10:00,1.46784,1.4686299999999999,1.46594,1.46645,9167,Tuesday,10
11,2016,1,5,2016-01-05 11:00,1.46644,1.46799,1.46611,1.46679,8869,Tuesday,11
12,2016,1,5,2016-01-05 12:00,1.46679,1.4683,1.46652,1.46821,7021,Tuesday,12
13,2016,1,5,2016-01-05 13:00,1.46821,1.4683,1.4667299999999999,1.4679799999999998,9091,Tuesday,13
14,2016,1,5,2016-01-05 14:00,1.46797,1.46954,1.46659,1.4666,9566,Tuesday,14
15,2016,1,5,2016-01-05 15:00,1.4666299999999999,1.46664,1.46381,1.46472,11144,Tuesday,15
16,2016,1,5,2016-01-05 16:00,1.46471,1.46698,1.46459,1.46596,9323,Tuesday,16
17,2016,1,5,2016-01-05 17:00,1.46601,1.46668,1.46475,1.46617,5668,Tuesday,17
18,2016,1,5,2016-01-05 18:00,1.46615,1.4669,1.46601,1.46624,5337,Tuesday,18
19,2016,1,5,2016-01-05 19:00,1.46624,1.46697,1.46595,1.46635,4447,Tuesday,19
20,2016,1,5,2016-01-05 20:00,1.4663700000000002,1.46728,1.46621,1.46692,5141,Tuesday,20
21,2016,1,5,2016-01-05 21:00,1.46692,1.46789,1.46655,1.4673200000000002,3449,Tuesday,21
22,2016,1,5,2016-01-05 22:00,1.4673200000000002,1.46786,1.46621,1.4674,4036,Tuesday,22
23,2016,1,5,2016-01-05 23:00,1.4674399999999999,1.46811,1.46689,1.46733,2607,Tuesday,23
24,2016,1,6,2016-01-06 00:00,1.4673,1.46767,1.46674,1.4671,2037,Wednesday,0
25,2016,1,6,2016-01-06 01:00,1.4671,1.46797,1.4663700000000002,1.46661,6476,Wednesday,1
26,2016,1,6,2016-01-06 02:00,1.4666299999999999,1.4672100000000001,1.46584,1.46584,4755,Wednesday,2
27,2016,1,6,2016-01-06 03:00,1.46583,1.4668,1.4654200000000002,1.4661899999999999,4331,Wednesday,3
28,2016,1,6,2016-01-06 04:00,1.4661899999999999,1.46709,1.4658799999999998,1.4661,2967,Wednesday,4
29,2016,1,6,2016-01-06 05:00,1.46611,1.46615,1.4653200000000002,1.46555,2345,Wednesday,5
30,2016,1,6,2016-01-06 06:00,1.46555,1.46621,1.46485,1.46549,3652,Wednesday,6
31,2016,1,6,2016-01-06 07:00,1.46548,1.4658799999999998,1.46385,1.4642,10678,Wednesday,7
32,2016,1,6,2016-01-06 08:00,1.46421,1.4645,1.46192,1.46356,9966,Wednesday,8
33,2016,1,6,2016-01-06 09:00,1.46355,1.4650100000000001,1.46254,1.46478,10729,Wednesday,9
34,2016,1,6,2016-01-06 10:00,1.4647700000000001,1.46583,1.46421,1.46553,8343,Wednesday,10
35,2016,1,6,2016-01-06 11:00,1.46553,1.4666,1.46478,1.46627,9194,Wednesday,11
36,2016,1,6,2016-01-06 12:00,1.46627,1.46627,1.46395,1.46436,8370,Wednesday,12
37,2016,1,6,2016-01-06 13:00,1.46435,1.46481,1.46023,1.46414,11935,Wednesday,13
38,2016,1,6,2016-01-06 14:00,1.46414,1.46461,1.46217,1.4640799999999998,9919,Wednesday,14
39,2016,1,6,2016-01-06 15:00,1.46405,1.46476,1.4602,1.46061,11937,Wednesday,15
40,2016,1,6,2016-01-06 16:00,1.46062,1.46288,1.46055,1.46262,9121,Wednesday,16
41,2016,1,6,2016-01-06 17:00,1.46262,1.46262,1.46147,1.4620799999999998,5588,Wednesday,17
42,2016,1,6,2016-01-06 18:00,1.4621,1.46245,1.4616,1.46161,3975,Wednesday,18
43,2016,1,6,2016-01-06 19:00,1.46161,1.46432,1.46161,1.46278,10368,Wednesday,19
44,2016,1,6,2016-01-06 20:00,1.46279,1.46347,1.46212,1.46297,4841,Wednesday,20
45,2016,1,6,2016-01-06 21:00,1.46297,1.46336,1.4623899999999999,1.46296,2896,Wednesday,21
46,2016,1,6,2016-01-06 22:00,1.46296,1.46328,1.46214,1.46258,3438,Wednesday,22
47,2016,1,6,2016-01-06 23:00,1.4625299999999999,1.46326,1.4625299999999999,1.46275,1491,Wednesday,23
48,2016,1,7,2016-01-07 00:00,1.46276,1.46344,1.46265,1.46308,2334,Thursday,0
49,2016,1,7,2016-01-07 01:00,1.46307,1.46391,1.46269,1.4631299999999998,6326,Thursday,1
50,2016,1,7,2016-01-07 02:00,1.46312,1.46403,1.4630299999999998,1.46363,4096,Thursday,2
51,2016,1,7,2016-01-07 03:00,1.4636200000000001,1.46393,1.4625,1.46285,3863,Thursday,3
52,2016,1,7,2016-01-07 04:00,1.46285,1.46317,1.46255,1.46291,3990,Thursday,4
53,2016,1,7,2016-01-07 05:00,1.46291,1.46384,1.46281,1.46329,2523,Thursday,5
54,2016,1,7,2016-01-07 06:00,1.46329,1.46333,1.46201,1.46251,3810,Thursday,6
55,2016,1,7,2016-01-07 07:00,1.4625299999999999,1.46306,1.45899,1.45908,11320,Thursday,7
56,2016,1,7,2016-01-07 08:00,1.45905,1.46018,1.45603,1.45836,10757,Thursday,8
57,2016,1,7,2016-01-07 09:00,1.45836,1.4610100000000001,1.45669,1.45767,14484,Thursday,9
58,2016,1,7,2016-01-07 10:00,1.45766,1.45814,1.4554200000000002,1.45628,10579,Thursday,10
59,2016,1,7,2016-01-07 11:00,1.4562700000000002,1.45784,1.45569,1.4565700000000001,9807,Thursday,11
60,2016,1,7,2016-01-07 12:00,1.4565700000000001,1.45726,1.45329,1.4571399999999999,10663,Thursday,12
61,2016,1,7,2016-01-07 13:00,1.45713,1.45876,1.4559799999999998,1.45639,11233,Thursday,13
62,2016,1,7,2016-01-07 14:00,1.45639,1.45977,1.45595,1.4591100000000001,12873,Thursday,14
63,2016,1,7,2016-01-07 15:00,1.45908,1.4601600000000001,1.45632,1.45654,11504,Thursday,15
64,2016,1,7,2016-01-07 16:00,1.4565700000000001,1.45807,1.45553,1.45779,10143,Thursday,16
65,2016,1,7,2016-01-07 17:00,1.4577799999999999,1.4587,1.4560899999999999,1.45866,6980,Thursday,17
66,2016,1,7,2016-01-07 18:00,1.45866,1.46133,1.45865,1.45992,6067,Thursday,18
67,2016,1,7,2016-01-07 19:00,1.45991,1.46184,1.4598200000000001,1.46176,4841,Thursday,19
68,2016,1,7,2016-01-07 20:00,1.4618,1.46238,1.46117,1.46212,5200,Thursday,20
69,2016,1,7,2016-01-07 21:00,1.46212,1.46232,1.46137,1.46164,4064,Thursday,21
70,2016,1,7,2016-01-07 22:00,1.46159,1.4628,1.4612100000000001,1.4627,2350,Thursday,22
71,2016,1,7,2016-01-07 23:00,1.4626700000000001,1.4626700000000001,1.46151,1.46215,2492,Thursday,23
72,2016,1,8,2016-01-08 00:00,1.46214,1.46221,1.46099,1.4619799999999998,2969,Friday,0
73,2016,1,8,2016-01-08 01:00,1.4619799999999998,1.46389,1.46079,1.46246,7320,Friday,1
74,2016,1,8,2016-01-08 02:00,1.4624700000000002,1.46346,1.46193,1.46328,3499,Friday,2
75,2016,1,8,2016-01-08 03:00,1.4633,1.46445,1.46323,1.46418,3263,Friday,3
76,2016,1,8,2016-01-08 04:00,1.46418,1.4641899999999999,1.46233,1.46322,2692,Friday,4
77,2016,1,8,2016-01-08 05:00,1.4632100000000001,1.46356,1.46129,1.46129,3150,Friday,5
78,2016,1,8,2016-01-08 06:00,1.46128,1.46196,1.46042,1.46065,4566,Friday,6
79,2016,1,8,2016-01-08 07:00,1.46064,1.46246,1.46049,1.4623700000000002,8226,Friday,7
80,2016,1,8,2016-01-08 08:00,1.46236,1.46274,1.46036,1.4617200000000001,9914,Friday,8
81,2016,1,8,2016-01-08 09:00,1.46173,1.4630100000000001,1.46123,1.46191,8512,Friday,9
82,2016,1,8,2016-01-08 10:00,1.46193,1.46251,1.46048,1.46119,7548,Friday,10
83,2016,1,8,2016-01-08 11:00,1.46118,1.46203,1.4595,1.4601600000000001,7300,Friday,11
84,2016,1,8,2016-01-08 12:00,1.46017,1.46017,1.4577,1.4579,7271,Friday,12
85,2016,1,8,2016-01-08 13:00,1.4579,1.4594,1.4551,1.4567299999999999,13857,Friday,13
86,2016,1,8,2016-01-08 14:00,1.4567299999999999,1.45865,1.45556,1.45691,15195,Friday,14
87,2016,1,8,2016-01-08 15:00,1.45691,1.45791,1.4522700000000002,1.45402,14365,Friday,15
88,2016,1,8,2016-01-08 16:00,1.454,1.4546299999999999,1.4506,1.45192,11369,Friday,16
89,2016,1,8,2016-01-08 17:00,1.45193,1.4522,1.4512399999999999,1.4517,5605,Friday,17
90,2016,1,8,2016-01-08 18:00,1.45171,1.45262,1.45133,1.45225,5258,Friday,18
91,2016,1,8,2016-01-08 19:00,1.45224,1.4532200000000002,1.45131,1.4516799999999999,3698,Friday,19
92,2016,1,8,2016-01-08 20:00,1.45171,1.4528299999999998,1.45147,1.45269,4690,Friday,20
93,2016,1,8,2016-01-08 21:00,1.45269,1.4529299999999998,1.45116,1.45175,3228,Friday,21
94,2016,1,11,2016-01-11 00:00,1.45241,1.45265,1.4510399999999999,1.45211,3809,Monday,0
95,2016,1,11,2016-01-11 01:00,1.4521,1.4526,1.45135,1.45251,5884,Monday,1
96,2016,1,11,2016-01-11 02:00,1.45252,1.45289,1.45155,1.45233,3392,Monday,2
97,2016,1,11,2016-01-11 03:00,1.45233,1.45256,1.45155,1.45252,2746,Monday,3
98,2016,1,11,2016-01-11 04:00,1.45252,1.45318,1.4523,1.45309,2374,Monday,4
99,2016,1,11,2016-01-11 05:00,1.45309,1.45316,1.45242,1.4531,2522,Monday,5
100,2016,1,11,2016-01-11 06:00,1.4531,1.4535799999999999,1.4527700000000001,1.45313,2776,Monday,6
101,2016,1,11,2016-01-11 07:00,1.4531100000000001,1.45377,1.4521,1.4529,7287,Monday,7
102,2016,1,11,2016-01-11 08:00,1.4529100000000001,1.4582600000000001,1.4529100000000001,1.45696,11346,Monday,8
103,2016,1,11,2016-01-11 09:00,1.45696,1.45763,1.45546,1.45652,8929,Monday,9
104,2016,1,11,2016-01-11 10:00,1.4565,1.4573399999999999,1.4559600000000001,1.45622,7484,Monday,10
105,2016,1,11,2016-01-11 11:00,1.45624,1.4570299999999998,1.4553,1.45668,7847,Monday,11
106,2016,1,11,2016-01-11 12:00,1.4567,1.4586700000000001,1.45664,1.4579799999999998,8589,Monday,12
107,2016,1,11,2016-01-11 13:00,1.4579600000000001,1.46042,1.45727,1.45866,11053,Monday,13
108,2016,1,11,2016-01-11 14:00,1.45868,1.45917,1.45643,1.45735,9765,Monday,14
109,2016,1,11,2016-01-11 15:00,1.45733,1.4574,1.45302,1.45313,12581,Monday,15
110,2016,1,11,2016-01-11 16:00,1.45315,1.4562,1.45251,1.45612,10016,Monday,16
111,2016,1,11,2016-01-11 17:00,1.45612,1.4569,1.4550100000000001,1.45603,5829,Monday,17
