,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2018,1,3,2018-01-03 00:00,1.35938,1.3598700000000001,1.35887,1.35952,4101,Wednesday,0
1,2018,1,3,2018-01-03 01:00,1.35951,1.36053,1.3588200000000001,1.36025,5262,Wednesday,1
2,2018,1,3,2018-01-03 02:00,1.36025,1.36025,1.3588200000000001,1.35901,4070,Wednesday,2
3,2018,1,3,2018-01-03 03:00,1.35901,1.35975,1.35891,1.35943,3138,Wednesday,3
4,2018,1,3,2018-01-03 04:00,1.35943,1.36035,1.35943,1.35986,5142,Wednesday,4
5,2018,1,3,2018-01-03 05:00,1.35986,1.3607200000000002,1.35969,1.3605200000000002,4067,Wednesday,5
6,2018,1,3,2018-01-03 06:00,1.36055,1.36124,1.3593899999999999,1.35952,7138,Wednesday,6
7,2018,1,3,2018-01-03 07:00,1.35956,1.35995,1.35879,1.35944,8091,Wednesday,7
8,2018,1,3,2018-01-03 08:00,1.35948,1.36012,1.35884,1.35933,8444,Wednesday,8
9,2018,1,3,2018-01-03 09:00,1.35932,1.3597,1.3582,1.3585399999999999,8753,Wednesday,9
10,2018,1,3,2018-01-03 10:00,1.35853,1.35923,1.357,1.35754,9821,Wednesday,10
11,2018,1,3,2018-01-03 11:00,1.35754,1.3578,1.35598,1.35622,16352,Wednesday,11
12,2018,1,3,2018-01-03 12:00,1.3562100000000001,1.3568799999999999,1.35565,1.35636,8079,Wednesday,12
13,2018,1,3,2018-01-03 13:00,1.35635,1.35669,1.35541,1.35617,9209,Wednesday,13
14,2018,1,3,2018-01-03 14:00,1.35615,1.3562100000000001,1.35293,1.3533,8868,Wednesday,14
15,2018,1,3,2018-01-03 15:00,1.35332,1.35332,1.34948,1.35145,11268,Wednesday,15
16,2018,1,3,2018-01-03 16:00,1.35145,1.35257,1.35069,1.35196,8509,Wednesday,16
17,2018,1,3,2018-01-03 17:00,1.35195,1.3526799999999999,1.3517299999999999,1.35259,5738,Wednesday,17
18,2018,1,3,2018-01-03 18:00,1.35259,1.35259,1.35165,1.35219,4325,Wednesday,18
19,2018,1,3,2018-01-03 19:00,1.35219,1.35253,1.35026,1.35169,9575,Wednesday,19
20,2018,1,3,2018-01-03 20:00,1.35168,1.35229,1.35096,1.35106,7270,Wednesday,20
21,2018,1,3,2018-01-03 21:00,1.35106,1.35176,1.35087,1.35142,4502,Wednesday,21
