,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2015,1,5,2015-01-05 00:00,120.395,120.419,119.98200000000001,120.26100000000001,9035,Monday,0
1,2015,1,5,2015-01-05 01:00,120.26100000000001,120.42399999999999,120.126,120.4,6406,Monday,1
2,2015,1,5,2015-01-05 02:00,120.399,120.399,120.23700000000001,120.33200000000001,3926,Monday,2
3,2015,1,5,2015-01-05 03:00,120.333,120.6,120.31200000000001,120.596,4909,Monday,3
4,2015,1,5,2015-01-05 04:00,120.594,120.645,120.495,120.544,3672,Monday,4
5,2015,1,5,2015-01-05 05:00,120.54299999999999,120.60600000000001,120.35700000000001,120.40100000000001,3873,Monday,5
6,2015,1,5,2015-01-05 06:00,120.406,120.51100000000001,120.359,120.384,3510,Monday,6
7,2015,1,5,2015-01-05 07:00,120.383,120.477,120.31,120.37,4885,Monday,7
8,2015,1,5,2015-01-05 08:00,120.37100000000001,120.425,120.262,120.353,6602,Monday,8
9,2015,1,5,2015-01-05 09:00,120.353,120.395,120.13,120.214,5755,Monday,9
10,2015,1,5,2015-01-05 10:00,120.213,120.382,120.171,120.36,5485,Monday,10
11,2015,1,5,2015-01-05 11:00,120.36200000000001,120.432,120.238,120.272,5374,Monday,11
12,2015,1,5,2015-01-05 12:00,120.273,120.286,120.042,120.154,6137,Monday,12
13,2015,1,5,2015-01-05 13:00,120.156,120.179,119.755,119.825,7908,Monday,13
14,2015,1,5,2015-01-05 14:00,119.822,119.838,119.459,119.485,10787,Monday,14
15,2015,1,5,2015-01-05 15:00,119.48299999999999,119.667,119.375,119.585,11596,Monday,15
16,2015,1,5,2015-01-05 16:00,119.589,119.78,119.434,119.652,9286,Monday,16
17,2015,1,5,2015-01-05 17:00,119.652,119.785,119.556,119.61,5108,Monday,17
18,2015,1,5,2015-01-05 18:00,119.611,119.79299999999999,119.57700000000001,119.69200000000001,4832,Monday,18
19,2015,1,5,2015-01-05 19:00,119.69200000000001,119.699,119.495,119.53399999999999,4474,Monday,19
20,2015,1,5,2015-01-05 20:00,119.53399999999999,119.67399999999999,119.493,119.655,4028,Monday,20
21,2015,1,5,2015-01-05 21:00,119.65799999999999,119.65799999999999,119.571,119.63600000000001,1828,Monday,21
22,2015,1,6,2015-01-06 00:00,119.42200000000001,119.507,119.16,119.169,5294,Tuesday,0
23,2015,1,6,2015-01-06 01:00,119.167,119.448,119.164,119.447,4491,Tuesday,1
24,2015,1,6,2015-01-06 02:00,119.446,119.446,119.171,119.336,5088,Tuesday,2
25,2015,1,6,2015-01-06 03:00,119.337,119.385,119.251,119.295,3403,Tuesday,3
26,2015,1,6,2015-01-06 04:00,119.29299999999999,119.29299999999999,119.09100000000001,119.24,4442,Tuesday,4
27,2015,1,6,2015-01-06 05:00,119.23899999999999,119.24,118.884,118.959,5761,Tuesday,5
28,2015,1,6,2015-01-06 06:00,118.958,119.04,118.654,118.796,6120,Tuesday,6
29,2015,1,6,2015-01-06 07:00,118.796,119.171,118.786,119.166,7159,Tuesday,7
30,2015,1,6,2015-01-06 08:00,119.164,119.23700000000001,118.751,118.881,8494,Tuesday,8
31,2015,1,6,2015-01-06 09:00,118.882,119.008,118.712,118.838,7402,Tuesday,9
32,2015,1,6,2015-01-06 10:00,118.836,118.98299999999999,118.74700000000001,118.97,5952,Tuesday,10
33,2015,1,6,2015-01-06 11:00,118.97,119.344,118.963,119.314,6636,Tuesday,11
34,2015,1,6,2015-01-06 12:00,119.314,119.391,119.051,119.052,6746,Tuesday,12
35,2015,1,6,2015-01-06 13:00,119.053,119.12799999999999,118.90100000000001,119.00200000000001,7756,Tuesday,13
36,2015,1,6,2015-01-06 14:00,119.00299999999999,119.197,118.85,118.86200000000001,8255,Tuesday,14
37,2015,1,6,2015-01-06 15:00,118.86200000000001,119.065,118.609,118.70700000000001,11622,Tuesday,15
38,2015,1,6,2015-01-06 16:00,118.711,118.806,118.199,118.21799999999999,12888,Tuesday,16
39,2015,1,6,2015-01-06 17:00,118.219,118.48299999999999,118.05,118.48299999999999,10876,Tuesday,17
