,year,month,day,date,open,high,low,close,volume,dayOfweek,time
0,2019,1,3,2019-01-03 00:00,107.43299999999999,107.854,107.427,107.64200000000001,10815,Thursday,0
1,2019,1,3,2019-01-03 01:00,107.64299999999999,107.802,107.431,107.535,14156,Thursday,1
2,2019,1,3,2019-01-03 02:00,107.53399999999999,107.54899999999999,107.073,107.134,10490,Thursday,2
3,2019,1,3,2019-01-03 03:00,107.134,107.204,107.022,107.156,8031,Thursday,3
4,2019,1,3,2019-01-03 04:00,107.15700000000001,107.28399999999999,107.15100000000001,107.152,6427,Thursday,4
5,2019,1,3,2019-01-03 05:00,107.15299999999999,107.161,106.74600000000001,106.96700000000001,9911,Thursday,5
6,2019,1,3,2019-01-03 06:00,106.96799999999999,106.976,106.79700000000001,106.84899999999999,10043,Thursday,6
7,2019,1,3,2019-01-03 07:00,106.84899999999999,107.67200000000001,106.84899999999999,107.551,23906,Thursday,7
8,2019,1,3,2019-01-03 08:00,107.552,107.958,107.428,107.64299999999999,18560,Thursday,8
9,2019,1,3,2019-01-03 09:00,107.64399999999999,107.846,107.64399999999999,107.65700000000001,10343,Thursday,9
10,2019,1,3,2019-01-03 10:00,107.65799999999999,107.68299999999999,107.505,107.639,9539,Thursday,10
11,2019,1,3,2019-01-03 11:00,107.639,107.679,107.51299999999999,107.54899999999999,8031,Thursday,11
12,2019,1,3,2019-01-03 12:00,107.55,107.713,107.523,107.662,6639,Thursday,12
13,2019,1,3,2019-01-03 13:00,107.66,107.999,107.594,107.74700000000001,18331,Thursday,13
14,2019,1,3,2019-01-03 14:00,107.74600000000001,107.96600000000001,107.70200000000001,107.74600000000001,18390,Thursday,14
15,2019,1,3,2019-01-03 15:00,107.74600000000001,107.94200000000001,107.104,107.541,31504,Thursday,15
16,2019,1,3,2019-01-03 16:00,107.546,108.304,107.495,108.095,24484,Thursday,16
17,2019,1,3,2019-01-03 17:00,108.09100000000001,108.109,107.825,108.024,19825,Thursday,17
18,2019,1,3,2019-01-03 18:00,108.024,108.02799999999999,107.742,107.839,16560,Thursday,18
19,2019,1,3,2019-01-03 19:00,107.838,107.891,107.72399999999999,107.73299999999999,11407,Thursday,19
20,2019,1,3,2019-01-03 20:00,107.73299999999999,107.77600000000001,107.39299999999999,107.522,15612,Thursday,20
21,2019,1,3,2019-01-03 21:00,107.521,107.67299999999999,107.465,107.646,4190,Thursday,21
22,2019,1,3,2019-01-03 22:00,107.646,107.706,107.631,107.67299999999999,7047,Thursday,22
23,2019,1,3,2019-01-03 23:00,107.67200000000001,107.969,107.641,107.84899999999999,11091,Thursday,23
24,2019,1,4,2019-01-04 00:00,107.848,107.934,107.514,107.51799999999999,17902,Friday,0
25,2019,1,4,2019-01-04 01:00,107.51799999999999,107.949,107.512,107.84,17239,Friday,1
26,2019,1,4,2019-01-04 02:00,107.839,108.194,107.805,108.11200000000001,13122,Friday,2
27,2019,1,4,2019-01-04 03:00,108.111,108.445,108.11,108.329,11295,Friday,3
